,symbol,baseMean,FoldChange,log2FoldChange,lfcSE,stat,pvalue,padj,description
ENSRNOG00000000001,Arsj,132.45649634279,1.37957121997385,0.464219937336968,0.520095003990954,0.892567576644212,0.37208878900684,0.999244753663723,arylsulfatase family, member J
ENSRNOG00000000007,Gad1,8624.00876231594,1.13723298378638,0.185527848003355,0.182624548572139,1.0158976405632,0.309678132549874,0.999244753663723,glutamate decarboxylase 1
ENSRNOG00000000008,Alx4,4.0229132809981,0.227393927235075,-2.13673436864677,3.31310444991624,-0.644934200218406,0.518969827462371,0.999244753663723,ALX homeobox 4
ENSRNOG00000000009,Tmco5b,5.05685831418293,1.64813591144269,0.720835217447987,2.1984404727849,0.327884801235878,0.742998765904945,0.999244753663723,transmembrane and coiled-coil domains 5B
ENSRNOG00000000010,Cbln1,343.398561991777,0.931305707095208,-0.102673275422473,0.504010841172051,-0.203712434406593,0.838578224700824,0.999244753663723,cerebellin 1 precursor
ENSRNOG00000000012,Tcf15,42.6459050226606,1.3955922818789,0.480877524050894,0.789448853468728,0.609130689009155,0.542437817326756,0.999244753663723,transcription factor 15
ENSRNOG00000000017,Steap1,8.50985507929419,0.824072616743274,-0.279156622528126,1.7533391190353,-0.159214278343211,0.873500054863569,0.999244753663723,STEAP family member 1
ENSRNOG00000000024,Hebp1,1239.55082474476,1.04615843918255,0.0651013622091972,0.277682574101992,0.234445256133666,0.814639328139411,0.999244753663723,heme binding protein 1
ENSRNOG00000000033,Tmcc2,8004.95267417191,0.776264784427813,-0.365379254301333,0.186653140657935,-1.95753070649337,0.0502851052422218,0.999244753663723,transmembrane and coiled-coil domain family 2
ENSRNOG00000000034,Nuak2,106.110061656403,0.549376653046902,-0.86413249362749,0.686190423402772,-1.25931878988097,0.207915209039836,0.999244753663723,NUAK family kinase 2
ENSRNOG00000000036,Klhdc8a,818.218929533221,1.10111018742091,0.138958845733882,0.236983835434,0.586364236528623,0.55763077216397,0.999244753663723,kelch domain containing 8A
ENSRNOG00000000040,RGD1304622,299.540733396882,0.777989981844617,-0.362176517100248,0.49350082399037,-0.733892426301835,0.463014303364438,0.999244753663723,similar to 6820428L09 protein
ENSRNOG00000000041,Slc26a1,84.7001113188504,0.659251523414584,-0.601099094978603,0.578316643721608,-1.03939442432503,0.298621336090178,0.999244753663723,solute carrier family 26 member 1
ENSRNOG00000000042,Xpr1,2237.98128865347,1.0937850017385,0.129329184740695,0.207354289323614,0.623711162004722,0.53281729129755,0.999244753663723,xenotropic and polytropic retrovirus receptor 1
ENSRNOG00000000043,Idua,1478.96983000604,1.03790283988591,0.0536713965132619,0.316918650180174,0.169353859366587,0.865518314090517,0.999244753663723,alpha-L-iduronidase
ENSRNOG00000000044,Tmem175,2604.88323401349,1.09137626675295,0.126148576081653,0.192689989826536,0.6546711440237,0.512679507741796,0.999244753663723,transmembrane protein 175
ENSRNOG00000000047,Cd82,742.303288923043,0.473544684625815,-1.07842752717388,0.5887634109491,-1.83168231435345,0.0669987650796358,0.999244753663723,Cd82 molecule
