"setSize"	"enrichmentScore"	"NES"	"pvalue"	"p.adjust"	"qvalue"	"rank"	"leading_edge"	"core_enrichment"
"KEGG_RIBOSOME"	90	-0.467779183184586	-2.2073280118656	1.64618887807322e-06	0.000226645957417517	0.000155991144781287	5487	"tags=62%, list=29%, signal=44%"	"ENSRNOG00000015335/ENSRNOG00000018795/ENSRNOG00000034237/ENSRNOG00000020982/ENSRNOG00000023344/ENSRNOG00000042886/ENSRNOG00000000490/ENSRNOG00000025936/ENSRNOG00000020674/ENSRNOG00000004741/ENSRNOG00000032825/ENSRNOG00000048927/ENSRNOG00000060449/ENSRNOG00000004214/ENSRNOG00000031315/ENSRNOG00000021035/ENSRNOG00000020618/ENSRNOG00000019971/ENSRNOG00000014641/ENSRNOG00000003201/ENSRNOG00000016220/ENSRNOG00000019007/ENSRNOG00000009378/ENSRNOG00000032847/ENSRNOG00000054626/ENSRNOG00000067139/ENSRNOG00000011893/ENSRNOG00000016580/ENSRNOG00000019453/ENSRNOG00000008555/ENSRNOG00000037897/ENSRNOG00000017418/ENSRNOG00000018645/ENSRNOG00000019106/ENSRNOG00000008140/ENSRNOG00000024603/ENSRNOG00000000505/ENSRNOG00000056765/ENSRNOG00000016896/ENSRNOG00000001148/ENSRNOG00000018320/ENSRNOG00000016961/ENSRNOG00000033803/ENSRNOG00000008373/ENSRNOG00000011494/ENSRNOG00000068956/ENSRNOG00000001611/ENSRNOG00000014179/ENSRNOG00000033152/ENSRNOG00000011138/ENSRNOG00000013874/ENSRNOG00000070974/ENSRNOG00000027503/ENSRNOG00000058909/ENSRNOG00000016411/ENSRNOG00000038746"
"KEGG_CYTOKINE_CYTOKINE_RECEPTOR_INTERACTION"	178	-0.364773946076117	-1.87437639006487	2.49061491667601e-06	0.000226645957417517	0.000155991144781287	4030	"tags=39%, list=22%, signal=31%"	"ENSRNOG00000016782/ENSRNOG00000028713/ENSRNOG00000000838/ENSRNOG00000047307/ENSRNOG00000022256/ENSRNOG00000006934/ENSRNOG00000015654/ENSRNOG00000011205/ENSRNOG00000015773/ENSRNOG00000018706/ENSRNOG00000054764/ENSRNOG00000028015/ENSRNOG00000002032/ENSRNOG00000013170/ENSRNOG00000008759/ENSRNOG00000028548/ENSRNOG00000016804/ENSRNOG00000014504/ENSRNOG00000019695/ENSRNOG00000007270/ENSRNOG00000009468/ENSRNOG00000014378/ENSRNOG00000007664/ENSRNOG00000054218/ENSRNOG00000007002/ENSRNOG00000049828/ENSRNOG00000013265/ENSRNOG00000034290/ENSRNOG00000003305/ENSRNOG00000004649/ENSRNOG00000008336/ENSRNOG00000010695/ENSRNOG00000019264/ENSRNOG00000028594/ENSRNOG00000058856/ENSRNOG00000006311/ENSRNOG00000067968/ENSRNOG00000015027/ENSRNOG00000051015/ENSRNOG00000018461/ENSRNOG00000002227/ENSRNOG00000024390/ENSRNOG00000015068/ENSRNOG00000010906/ENSRNOG00000023664/ENSRNOG00000026647/ENSRNOG00000013963/ENSRNOG00000022298/ENSRNOG00000031312/ENSRNOG00000006319/ENSRNOG00000060237/ENSRNOG00000016326/ENSRNOG00000014171/ENSRNOG00000031162/ENSRNOG00000063618/ENSRNOG00000011984/ENSRNOG00000015668/ENSRNOG00000012074/ENSRNOG00000016308/ENSRNOG00000028598/ENSRNOG00000004332/ENSRNOG00000002244/ENSRNOG00000047647/ENSRNOG00000053384/ENSRNOG00000000187/ENSRNOG00000010278/ENSRNOG00000018414/ENSRNOG00000014464/ENSRNOG00000006736"
"KEGG_PARKINSONS_DISEASE"	114	-0.378866090093621	-1.84314287941217	5.28732592492788e-05	0.00137470474048125	0.000946153060250252	3337	"tags=33%, list=18%, signal=28%"	"ENSRNOG00000001170/ENSRNOG00000018289/ENSRNOG00000016660/ENSRNOG00000059061/ENSRNOG00000001991/ENSRNOG00000013505/ENSRNOG00000018117/ENSRNOG00000032134/ENSRNOG00000012944/ENSRNOG00000069121/ENSRNOG00000061684/ENSRNOG00000006375/ENSRNOG00000006901/ENSRNOG00000015385/ENSRNOG00000014625/ENSRNOG00000008890/ENSRNOG00000017571/ENSRNOG00000024309/ENSRNOG00000015320/ENSRNOG00000022980/ENSRNOG00000010830/ENSRNOG00000002840/ENSRNOG00000018281/ENSRNOG00000017032/ENSRNOG00000022448/ENSRNOG00000071176/ENSRNOG00000029912/ENSRNOG00000001596/ENSRNOG00000030237/ENSRNOG00000017817/ENSRNOG00000017446/ENSRNOG00000039980/ENSRNOG00000012457/ENSRNOG00000003163/ENSRNOG00000014078/ENSRNOG00000019851/ENSRNOG00000004526/ENSRNOG00000016952"
"KEGG_OXIDATIVE_PHOSPHORYLATION"	114	-0.37875119638886	-1.84258393386556	5.28732592492788e-05	0.00137470474048125	0.000946153060250252	3097	"tags=32%, list=17%, signal=26%"	"ENSRNOG00000000064/ENSRNOG00000001170/ENSRNOG00000016660/ENSRNOG00000059061/ENSRNOG00000001991/ENSRNOG00000011891/ENSRNOG00000018117/ENSRNOG00000032134/ENSRNOG00000063197/ENSRNOG00000069121/ENSRNOG00000061684/ENSRNOG00000006901/ENSRNOG00000014625/ENSRNOG00000048320/ENSRNOG00000017571/ENSRNOG00000024309/ENSRNOG00000015320/ENSRNOG00000022980/ENSRNOG00000019655/ENSRNOG00000006542/ENSRNOG00000002840/ENSRNOG00000018281/ENSRNOG00000017032/ENSRNOG00000071176/ENSRNOG00000008218/ENSRNOG00000001596/ENSRNOG00000030237/ENSRNOG00000017817/ENSRNOG00000017446/ENSRNOG00000012457/ENSRNOG00000003163/ENSRNOG00000014078/ENSRNOG00000019851/ENSRNOG00000015566/ENSRNOG00000004526/ENSRNOG00000016952"
"KEGG_ALZHEIMERS_DISEASE"	149	-0.358432612341706	-1.79727534788822	4.57014410873871e-05	0.00137470474048125	0.000946153060250252	3337	"tags=32%, list=18%, signal=26%"	"ENSRNOG00000001170/ENSRNOG00000021150/ENSRNOG00000016660/ENSRNOG00000059061/ENSRNOG00000017912/ENSRNOG00000001991/ENSRNOG00000018117/ENSRNOG00000019112/ENSRNOG00000012439/ENSRNOG00000032134/ENSRNOG00000003049/ENSRNOG00000012944/ENSRNOG00000004060/ENSRNOG00000004649/ENSRNOG00000069121/ENSRNOG00000061684/ENSRNOG00000001804/ENSRNOG00000006901/ENSRNOG00000020941/ENSRNOG00000014625/ENSRNOG00000017571/ENSRNOG00000024309/ENSRNOG00000015320/ENSRNOG00000022980/ENSRNOG00000002840/ENSRNOG00000018281/ENSRNOG00000016770/ENSRNOG00000017032/ENSRNOG00000071176/ENSRNOG00000018630/ENSRNOG00000052795/ENSRNOG00000068243/ENSRNOG00000001596/ENSRNOG00000030237/ENSRNOG00000031312/ENSRNOG00000025053/ENSRNOG00000017817/ENSRNOG00000017446/ENSRNOG00000012457/ENSRNOG00000018454/ENSRNOG00000003163/ENSRNOG00000014078/ENSRNOG00000019851/ENSRNOG00000001953/ENSRNOG00000007104/ENSRNOG00000004526/ENSRNOG00000016952"
"KEGG_LYSOSOME"	110	-0.382309778233365	-1.86137080889824	9.44589109499011e-05	0.001910169088098	0.00131469127520915	2805	"tags=31%, list=15%, signal=26%"	"ENSRNOG00000017977/ENSRNOG00000050697/ENSRNOG00000049281/ENSRNOG00000000571/ENSRNOG00000008786/ENSRNOG00000019708/ENSRNOG00000032381/ENSRNOG00000012062/ENSRNOG00000019655/ENSRNOG00000006542/ENSRNOG00000015857/ENSRNOG00000003931/ENSRNOG00000031814/ENSRNOG00000006865/ENSRNOG00000011513/ENSRNOG00000014997/ENSRNOG00000006963/ENSRNOG00000018566/ENSRNOG00000016496/ENSRNOG00000069796/ENSRNOG00000014956/ENSRNOG00000001415/ENSRNOG00000021155/ENSRNOG00000009325/ENSRNOG00000020206/ENSRNOG00000025274/ENSRNOG00000021157/ENSRNOG00000007650/ENSRNOG00000006813/ENSRNOG00000023830/ENSRNOG00000011054/ENSRNOG00000019854/ENSRNOG00000027096/ENSRNOG00000014064"
"KEGG_PROTEASOME"	41	-0.493556627213127	-1.96911516236844	0.000302795979746938	0.0039363477367102	0.00270922718720945	5137	"tags=59%, list=28%, signal=42%"	"ENSRNOG00000017730/ENSRNOG00000011732/ENSRNOG00000007114/ENSRNOG00000056853/ENSRNOG00000014109/ENSRNOG00000049920/ENSRNOG00000011745/ENSRNOG00000010038/ENSRNOG00000012026/ENSRNOG00000037580/ENSRNOG00000003951/ENSRNOG00000001488/ENSRNOG00000028103/ENSRNOG00000021042/ENSRNOG00000013386/ENSRNOG00000000459/ENSRNOG00000019246/ENSRNOG00000019551/ENSRNOG00000001719/ENSRNOG00000019041/ENSRNOG00000019868/ENSRNOG00000020979/ENSRNOG00000049229/ENSRNOG00000000456"
"KEGG_PROPANOATE_METABOLISM"	30	-0.495057617540487	-1.82639757492621	0.00160710268737733	0.0124210024848758	0.00854886810699952	5474	"tags=63%, list=29%, signal=45%"	"ENSRNOG00000034013/ENSRNOG00000019189/ENSRNOG00000024629/ENSRNOG00000013009/ENSRNOG00000064647/ENSRNOG00000037815/ENSRNOG00000014522/ENSRNOG00000050843/ENSRNOG00000013000/ENSRNOG00000005587/ENSRNOG00000015869/ENSRNOG00000005686/ENSRNOG00000011497/ENSRNOG00000002342/ENSRNOG00000004027/ENSRNOG00000014645/ENSRNOG00000002636/ENSRNOG00000009845/ENSRNOG00000004448"
"KEGG_ANTIGEN_PROCESSING_AND_PRESENTATION"	40	-0.471637017769881	-1.86673170973512	0.00184968937303044	0.0134657386356616	0.00926791727960516	2108	"tags=32%, list=11%, signal=29%"	"ENSRNOG00000066773/ENSRNOG00000019246/ENSRNOG00000019041/ENSRNOG00000018566/ENSRNOG00000000455/ENSRNOG00000021157/ENSRNOG00000060246/ENSRNOG00000033215/ENSRNOG00000002659/ENSRNOG00000026762/ENSRNOG00000032708/ENSRNOG00000049491/ENSRNOG00000018735"
"KEGG_HUNTINGTONS_DISEASE"	159	-0.300501297843369	-1.52567503890986	0.0020157765711319	0.0141104359979233	0.00971163611193103	3443	"tags=29%, list=18%, signal=24%"	"ENSRNOG00000011073/ENSRNOG00000001170/ENSRNOG00000062473/ENSRNOG00000015583/ENSRNOG00000021150/ENSRNOG00000048562/ENSRNOG00000016452/ENSRNOG00000016660/ENSRNOG00000059061/ENSRNOG00000001991/ENSRNOG00000013505/ENSRNOG00000018117/ENSRNOG00000012956/ENSRNOG00000032134/ENSRNOG00000012944/ENSRNOG00000069121/ENSRNOG00000061684/ENSRNOG00000005413/ENSRNOG00000006375/ENSRNOG00000006901/ENSRNOG00000014625/ENSRNOG00000017571/ENSRNOG00000061543/ENSRNOG00000024309/ENSRNOG00000015320/ENSRNOG00000022980/ENSRNOG00000010830/ENSRNOG00000002840/ENSRNOG00000018281/ENSRNOG00000017032/ENSRNOG00000071176/ENSRNOG00000001596/ENSRNOG00000030237/ENSRNOG00000017817/ENSRNOG00000017446/ENSRNOG00000039980/ENSRNOG00000012457/ENSRNOG00000019439/ENSRNOG00000018526/ENSRNOG00000003163/ENSRNOG00000014078/ENSRNOG00000019851/ENSRNOG00000007104/ENSRNOG00000048812/ENSRNOG00000004526/ENSRNOG00000016952"
