,symbol,baseMean,FoldChange,log2FoldChange,lfcSE,stat,pvalue,padj,description
ENSRNOG00000000001,Arsj,102.096023760053,0.792160110533409,-0.336136039169373,0.211605946438067,-1.58849996811292,0.112173328256452,0.999956980691154,arylsulfatase family, member J
ENSRNOG00000000007,Gad1,6494.47104686289,0.916282655015521,-0.126135385117634,0.188672686469716,-0.66854078074454,0.503788459473004,0.999956980691154,glutamate decarboxylase 1
ENSRNOG00000000008,Alx4,2.19759875570621,0.810096967844832,-0.30383348731494,1.0918947976223,-0.278262601833588,0.780810782229361,0.999956980691154,ALX homeobox 4
ENSRNOG00000000009,Tmco5b,4.99349000282933,2.08734345116076,1.06166800084266,0.739262469989723,1.43611781192871,0.150968820482571,0.999956980691154,transmembrane and coiled-coil domains 5B
ENSRNOG00000000010,Cbln1,208.979200653336,1.06325290085875,0.0884847910547458,0.759468937495541,0.116508769070315,0.907249336715914,0.999956980691154,cerebellin 1 precursor
ENSRNOG00000000012,Tcf15,37.9191705730542,0.799013933053203,-0.323707434072659,0.307880676319702,-1.05140549235549,0.293072394363799,0.999956980691154,transcription factor 15
ENSRNOG00000000017,Steap1,7.6280229492805,0.84298149577692,-0.246427131862201,0.6010296417012,-0.410008283725733,0.681799870917573,0.999956980691154,STEAP family member 1
ENSRNOG00000000024,Hebp1,944.489834272176,0.977781895953718,-0.0324154014042578,0.225509264456806,-0.143743102893525,0.885703333427518,0.999956980691154,heme binding protein 1
ENSRNOG00000000033,Tmcc2,6689.7304291239,0.841564819855165,-0.248853698338565,0.193693131318649,-1.28478328913569,0.198868023499999,0.999956980691154,transmembrane and coiled-coil domain family 2
ENSRNOG00000000034,Nuak2,87.8489011347529,0.920346342802367,-0.119751219571189,0.276634876595988,-0.43288547360599,0.66509797372802,0.999956980691154,NUAK family kinase 2
ENSRNOG00000000036,Klhdc8a,577.885735443076,1.06300311168457,0.0881458200160757,0.361306731252371,0.243963957467779,0.807258734375465,0.999956980691154,kelch domain containing 8A
ENSRNOG00000000040,RGD1304622,284.496195200034,0.952989221632139,-0.069468197631261,0.280388175943165,-0.247757229410923,0.804322249267687,0.999956980691154,similar to 6820428L09 protein
